Date,EMA12,EMA26,EMA50,EMA200,EMA12_26_diff,EMA12_50_diff,EMA50_200_diff,Stoch_%K,Stoch_%D,Williams_%R,CCI,OBV,CMF,Supertrend_Direction,ADX,Donchian_High_20,Donchian_Low_20,SAR,ADL,lag1_Close,lag2_Close,lag3_Close,MA5,MA9,MA10,MA20,MA21,MA50,Zscore_Close_MA20,MA20_Slope,Price_to_MA5,Price_to_MA10,Price_to_MA20,MA9_MA21_Ratio,Returns_1d,Returns_2d,Returns_3d,Returns_5d,Returns_10d,Volatility_5d,Volatility_10d,Volatility_20d,prev_close,TR,ATR,ATR_14,ATR_ratio,ATR_20d_quantile,High_Vol_Flag,BB_middle,BB_std,BB_upper,BB_lower,BB_position,BB_Width,BB_squeeze,RSI,RSI_oversold,RSI_overbought,MACD,Signal_Line,MACD_histogram,MACD_bullish,MACD_Signal_crossover,MA9_21_crossover,Volume_MA_5,Volume_MA_20,Volume_ratio,Volume_trend,Higher_high,Lower_low,Gap_up,Gap_down,Momentum_5,Momentum_10,TSLA_to_Sector,Sector_Return,Sector_MA50,Sector_Momentum_5,Relative_Momentum_Sector,TSLA_to_SPY,SPY_Return,SPY_MA50,SPY_Momentum_5,Relative_Momentum_SPY,High_20d,Low_20d,Near_20d_high,Near_20d_low,Day_of_week,Month,Is_month_end,Is_friday,Is_monday,Bull_market,Price_to_MA_20,Trend_strength,Close_to_High,Close_to_Low,High_Low_ratio,Body_size,Upper_shadow,Lower_shadow,RSI_Momentum_5,RSI_Momentum_10,MACD_RSI_Interaction,MACD_Signal_Gap,Volatility_Returns,BBWidth_to_MA,Volatility_Shadow,MA9_21_Combo,MA9_Momentum,BB_Squeeze_MA20,Friday_Momentum,Monday_GapUp,Month_MA_ratio,Volume_Momentum,Volume_Volatility,Volume_Shadow,NearHigh_Momentum,NearLow_GapDown,ResistanceBreakout,Bull_RSI,HighVol_GapUp,Oversold_Body,ATR_vs_BodySize,Supertrend_EMA_Confirm,Supertrend_EMA_Agree,Supertrend_RSI_Bull,Supertrend_RSI_Bear,Supertrend_RSI_Confirm,Trend_Duration,Supertrend_Vol_Adj,Monday_Supertrend,Friday_Supertrend,Month_Supertrend,Supertrend_Breakout_High,Supertrend_Bounce_Low,Supertrend_Break_Score,Signal_Strength,RSI_Price_Divergence,Trend_Pattern_Strength,Close
2024-08-12 04:00:00,208.3777083587655,215.0832119517678,210.98736756094274,205.79848570445097,-6.705503593002305,-2.609659202177255,5.188881856491776,29.403948367446095,25.54620197203826,-70.59605163236408,-95.76852657235057,1287906594.0,-0.11187778410921227,1.0,,258.62,182.0,202.65366945328762,753052330.8214402,200.0,198.84,191.76,197.746,204.91222222222223,206.683,222.31750000000002,223.7614285714286,210.9214,-3.423238632803843,-2.787599999999992,-0.0012945900296339463,-0.044478742809035965,-0.11167586897117865,0.9157620396439801,-0.01254999999999995,-0.006789378394689183,0.029881101376721064,-0.00698913917940458,-0.14911676001723384,0.02994332092051635,0.03738417940022429,0.04416329543266536,200.0,5.3300000000000125,13.166935714285714,13.166935714285714,0.06667140470041882,15.379851428571433,0,222.31750000000002,21.03020706532701,264.37791413065406,180.257085869346,0.2048590638827601,84.12082826130805,0.09459537402735729,29.78248283813005,1,0,-6.705503495910079,-2.030633354612153,-4.6748701412979266,0,0,0,66534154.2,95675407.55,0.6693977547629479,0.6954154249641344,0,0,0,0,-0.00698913917940458,-0.14911676001723384,1.1372876475669451,-0.00395778364116095,182.44299999999998,0.014429255754176973,-0.021418394933581553,0.37033772760515316,0.0005253381864573914,543.4456,0.03071243573388993,-0.03770157491329451,258.62,182.0,0,0,0,8,0,0,1,1,-0.11167586897117865,0.11167586897117865,0.9911171333935562,1.014486053321005,1.0235783633841886,0.0076876695809466435,0.0012152514051343394,0.014279204010329746,-0.20815391766391925,-4.441067346090824,-139.2292397536921,-2.6442367866857737,0.0008947394079816417,753.2520300422981,4.543117654591679e-05,-0.040731944235602786,9.04806989738115e-06,-0.010564020595158789,-0.0,0,7.3260963171518405,-0.004678514074419178,0.020043991794340053,0.010371953666386258,-0.0,0,-0.0,29.78248283813005,0,0.0076876695809466435,8.671383780834827,-1.0,0,False,False,0,246.0,22.141874068753797,1.0,0.0,0.0,False,False,-0.11167586897117866,0.2,False,0.20139782783588092,197.49
2024-08-13 04:00:00,208.29344553434004,214.5459369923776,210.86354922521951,205.8186997770435,-6.252491458037554,-2.5701036908794777,5.0448494481760235,49.0318906604992,34.279836085052146,-50.96810933931098,-62.69909318601542,1364153981.0,-0.1247003260115838,1.0,,258.47,182.0,182.0,820494245.3064145,197.49,200.0,198.84,199.184,202.2188888888889,205.204,219.881,221.62761904761905,211.5164,-1.643442467158459,-2.6579999999999986,0.04340710097196565,0.012797021500555505,-0.05480691828761919,0.9124263923326272,0.05235708137120865,0.03915000000000002,0.04521223093944893,0.03583532695374814,-0.06643607941784202,0.03860485887261388,0.041700300984972884,0.04606725565146598,197.49,11.430000000000007,11.721221428571429,11.721221428571429,0.056398120716794634,15.379851428571433,0,219.881,19.630441960866598,259.1418839217332,180.6201160782668,0.3465266341936707,78.52176784346642,0.08927757269098557,45.95478881554296,0,0,-6.252491365155208,-2.8750049567207645,-3.377486408434444,0,0,0,67026843.2,93171153.4,0.8183583031612442,0.7193947992920307,0,0,0,0,0.03583532695374814,-0.06643607941784202,1.1675842696629215,0.025050388712928306,182.4836,0.02848558386779909,0.007349743085949045,0.38342188768356583,0.016445702927222472,543.739,0.03809250215455329,-0.0022571752008051504,258.47,182.0,0,0,1,8,0,0,0,1,-0.05480691828761919,0.05480691828761919,0.9968343805458295,1.0546534050542982,1.0580026387902162,0.04716077996674567,0.003175672424577763,0.0067843910888706945,1.6468048822954302,-3.0530559993795703,-155.21167462697156,-0.5024814517136793,0.0017454117947334528,1432.6719623139575,0.00013242649593457132,0.011676340160354924,0.0015555076554447475,-0.004893028631391828,0.0,0,7.299411138661018,0.029326137359097726,0.031592606800771604,0.0081509006762439,-0.0,0,0.0,45.95478881554296,0,0.0,1.1958437691826225,-1.0,0,False,False,0,247.0,21.246193052023706,0.0,0.0,0.0,False,False,-0.054806918287619154,0.2,False,0.20716706539074964,207.83
2024-08-14 04:00:00,207.22983852905696,213.57068240034963,210.49164533403444,205.77453361010774,-6.3408438712926625,-3.261806804977482,4.717111723926706,36.788154897424455,38.40799797512324,-63.21184510238571,-62.010439404217784,1293903967.0,-0.10588523181597177,1.0,,257.14,182.0,182.3012,788377881.8371897,207.83,197.49,200.0,201.108,200.4988888888889,202.13500000000002,217.525,219.0,212.0182,-2.049032537349352,-2.4141999999999997,0.0013525071106073039,-0.0037351275137904594,-0.07422135386737161,0.9155200405885338,-0.031034980512919308,0.019697199858220493,0.006899999999999906,0.050166875260742705,-0.1322445813763089,0.03438071182837723,0.038557668893841386,0.04605777680470221,207.83,9.689999999999998,11.698364285714288,11.698364285714288,0.058090993572918304,15.379851428571433,0,217.525,18.82601209972396,255.17702419944794,179.87297580055207,0.2856024962366202,75.30404839889587,0.08654642960452344,40.84425036334611,0,0,-6.340843780278277,-3.5681727214322674,-2.7726710588460097,0,0,0,66844890.4,90904413.6,0.7727899143502094,0.7353316275063679,0,0,0,0,0.050166875260742705,-0.1322445813763089,1.137418808246258,-0.005337078651685312,182.5068,0.04116436342252272,0.009002511838219984,0.3703540229885057,0.0031547487270313646,544.058,0.048374657771950824,0.0017922174887918807,257.14,182.0,0,0,2,8,0,0,0,1,-0.07422135386737161,0.07422135386737161,0.9661293417770102,1.0132327044025158,1.048754716981132,0.028979217898645025,0.005214023239646496,0.013059886781209631,2.0490284130965293,-5.40143079092986,-113.24767090271038,0.7955016625862577,0.00023722691161579966,1014.5737028693155,0.0002010405816790838,-0.0034195840930287907,6.785105550710415e-05,-0.006423593177634901,0.0,0,7.32416032470827,0.038768455235966996,0.02656906734915087,0.014121893359860839,-0.0,0,0.0,40.84425036334611,0,0.0,2.0045050653547487,-1.0,0,False,False,0,248.0,21.25047267214026,0.0,0.0,0.0,False,False,-0.07422135386737161,0.2,False,0.21003337505214856,201.38
2024-08-15 04:00:00,208.29294029381742,213.6128540743978,210.6347180660331,205.85777208164896,-5.319913780580379,-2.3417777722156643,4.7769459843841275,61.009870918638896,48.943305492187505,-38.99012908117127,-19.314447928144933,1383752497.0,-0.03636271988853082,1.0,,255.7594,182.0,183.34675199999998,849955807.4605026,201.38,207.83,197.49,204.168,201.21777777777777,201.863,215.7705,217.3638095238095,212.80560000000003,-0.18748952098603355,-2.343199999999996,0.048842130010579465,0.060818475897019164,-0.007556640041154861,0.9257188591725379,0.06336279670275102,0.030361353028917737,0.08430806623120146,0.07694628847314422,-0.012542654246979756,0.040911457582535296,0.04068276922177439,0.04881087735186659,201.38,14.5,12.237657142857145,12.237657142857145,0.05714792725720158,15.379851428571433,0,215.7705,17.288027032724614,250.34655406544923,181.19444593455077,0.47642154311603013,69.15210813089845,0.08012229212392155,47.54680998555334,0,0,-5.319913696508451,-3.9185209164475046,-1.401392780060946,0,0,0,71807821.6,89853388.25,0.9999459313655876,0.7991665422811698,0,0,0,0,0.07694628847314422,-0.012542654246979756,1.1720853858784894,0.03191188929680866,182.6394,0.05145027624309395,0.02549601223005027,0.3871842623899325,0.01714022988505759,544.5516,0.04225007066804887,0.03469621780509535,255.7594,182.0,0,0,3,8,0,0,0,1,-0.007556640041154861,0.007556640041154861,0.9919399666481378,1.0455033688116395,1.0539986329460014,0.044483465027802045,0.008125525357242968,0.0009339684318670825,3.658550557126161,-0.5963631981956401,-66.63175622868414,2.5171281363865585,0.003449165875483375,9149.960537195884,0.0003305688729143916,0.05630081012400107,0.003758220625436862,-0.0006054553208527324,0.0,0,7.4057508733803035,0.07694212809240338,0.04090924555589199,0.009059003954652405,-0.0,0,0.0,47.54680998555334,0,0.0,1.2846715639152924,-1.0,0,False,False,0,249.0,20.07593628467832,0.0,0.0,0.0,False,False,-0.007556640041154894,0.2,False,0.21538925769462886,214.14
2024-08-16 04:00:00,209.4971033255378,213.79856858740538,210.84982716148278,205.95988380222957,-4.301465261867577,-1.3527238359449711,4.889943359253209,64.76841305986187,54.18881295864173,-35.23158693994831,4.869346578284229,1472517619.0,0.002990481212851769,1.0,,255.7594,182.0,185.29874687999998,866130785.2469895,214.14,201.38,207.83,207.392,203.13333333333333,202.70800000000003,214.6165,215.78714285714284,213.628,0.15709970998963937,-2.0916999999999972,0.04208455485264628,0.06616413757720463,0.007005519146943584,0.9413597614933588,0.009246287475483506,0.07319495481179872,0.03988837030265113,0.0806,0.04068955554485498,0.0407360248049325,0.037966142113451756,0.0482562647574675,214.14,9.0,11.84694285714286,11.84694285714286,0.0548165040585918,15.236000000000002,0,214.6165,16.388680392270974,247.39386078454194,181.83913921545806,0.522935037538304,65.55472156908388,0.07636263005067631,42.393373952214866,0,0,-4.301465184841476,-3.9951097701262994,-0.30635541471517636,0,0,0,77831191.2,89921449.2,0.9871406965714249,0.8655464507349154,1,0,0,0,0.0806,0.04068955554485498,1.1801452520067712,0.002353585112205847,182.76,0.05041872203739817,0.030181277962601838,0.38989013367971,0.0022420308460049387,544.9444,0.04000075048312346,0.040599249516876545,255.7594,182.0,0,0,4,8,0,1,0,1,0.007005519146943584,0.007005519146943584,0.9832575068243857,1.0252371916508538,1.0426944971537002,0.0235377693582761,0.01702757727188602,0.001619470664445652,3.4169059405485185,1.7249675441624552,-12.98743965830634,3.688754355411123,0.0016248936420771294,9356.246688868388,0.0006464714185522057,0.06228425676909113,0.0033920151211232906,0.0005349598669309824,0.0806,0,7.53087809194687,0.07956354014365685,0.04021218790149191,0.018407259888871198,0.0,0,0.0,42.393373952214866,0,0.0,2.3287752738576635,-1.0,0,False,False,0,250.0,20.301986050381437,0.0,1.0,0.0,False,False,0.007005519146943513,0.4,False,0.43224,216.12
2024-08-19 04:00:00,211.5313951216089,214.4594153587087,211.31532413554228,206.12665112758052,-2.928020237099787,0.2160709860666259,5.188673007961768,77.2968868639383,67.69172361414634,-22.703113135871874,37.86109701417331,1548952841.0,0.007046694853290467,1.0,,255.7594,182.0,188.0588471296,938095105.6218832,216.12,214.14,201.38,212.43800000000002,205.5866666666667,205.092,213.177,215.00238095238097,214.52360000000002,0.9154608036078248,-1.8281000000000063,0.048400003765804556,0.08595167046983776,0.04476561730393058,0.956206465044684,0.030538589672404193,0.040067245727094525,0.10596881517529044,0.1277533039647576,0.11987127916331453,0.03754607941977199,0.03481182192872738,0.04720758056603483,216.12,8.889999999999986,11.595514285714287,11.595514285714287,0.052063192733990155,15.161714285714288,0,213.177,14.079251662230805,241.3355033244616,185.0184966755384,0.669451477765686,56.31700664892321,0.06604489068816433,50.048942834083114,0,0,-2.9280201684754275,-3.7816918497961254,0.8536716813206979,1,1,0,80309255.0,88681938.8,0.8619029199663821,0.9055874971466005,1,0,0,0,0.1277533039647576,0.11987127916331453,1.2014241018448593,0.01228635395620592,182.8998,0.06754966887417213,0.06020363509058546,0.3979914583370561,0.009561436741173823,545.4434,0.049393365462148786,0.0783599385026088,255.7594,182.0,0,0,0,8,0,0,1,1,0.04476561730393058,0.04476561730393058,0.998833976141358,1.0403101499369425,1.0415245924611145,0.02602847007877646,0.0011673850574712235,0.013380028735632137,6.393917806997396,5.999430798293147,42.72536517749523,4.635363531116823,0.003978713550590594,1258.013449320382,4.0638800742945406e-05,0.08218754298464911,0.006183260392988241,0.002956540301426293,0.0,0,7.649651720357472,0.11011094572257735,0.03236107548519117,0.01253845842623501,0.0,0,0.0,50.048942834083114,0,0.0,2.000163375451915,-1.0,0,True,False,1,251.0,20.74362555138394,1.0,0.0,0.0,False,False,0.04476561730393057,0.8,False,0.9022026431718061,222.72
2024-08-20 04:00:00,213.00348817982294,214.95131051732287,211.69903691454064,206.27563967357474,-1.9478223374999288,1.304451265282296,5.4233972409658975,78.40856678749793,73.49128890376602,-21.591433212301535,69.60341167473258,1474951659.0,0.03466570774176813,1.0,,234.68,182.0,191.55096241664,890413050.707884,222.72,216.12,214.14,215.092,208.8466666666667,207.138,211.913,213.55428571428573,215.39600000000002,0.8245725991984391,-1.593599999999998,0.02793223364885722,0.06740433913622801,0.043352696625501785,0.9779558671376075,-0.007273706896551713,0.023042754025541345,0.0325021014289717,0.06385026223355617,0.10197368421052633,0.03608393441742308,0.03533954972219967,0.04707293839603075,222.72,8.659999999999997,11.352657142857144,11.352657142857144,0.05134625573431544,15.161714285714288,0,211.913,11.909001504832963,235.73100300966593,188.0949969903341,0.6928583180603277,47.63600601933183,0.05619759762182104,44.18530690064816,0,0,-1.9478222758170034,-3.4149179350003016,1.4670956591832982,1,0,0,79860014.0,86785588.3,0.852689754711267,0.9201990280222598,1,0,0,0,0.06385026223355617,0.10197368421052633,1.1937800334755142,-0.0009170352788865355,183.0508,0.04050561797752805,0.023344644256028113,0.395740110971899,-0.0016261324851235548,545.9372,0.030735739059848166,0.033114523173708,234.68,182.0,0,0,1,8,0,0,0,1,0.043352696625501785,0.043352696625501785,0.968802033125931,1.0070140280561122,1.0394425214064493,0.016808964781216653,0.015106286748077808,0.006965174129353198,2.821243432476544,4.505738532631885,64.82407195362275,4.8820135941836,0.0011728036963914478,1098.776107394521,0.0005338493716515017,0.06591846892880723,0.0017834804432484948,0.002436317400780828,0.0,0,7.82364693710086,0.05444446444218108,0.03076840118740993,0.018820108561695966,0.0,0,0.0,44.18530690064816,0,0.0,3.054512986945066,-1.0,0,False,False,0,252.0,20.80172407523496,0.0,0.0,0.0,False,False,0.043352696625501896,0.6,True,0.6383101573401336,221.1
2024-08-21 04:00:00,214.58295153677327,215.56750973826192,212.15280017279395,206.4447377862755,-0.9845582014886531,2.43015136397932,5.708062386518435,89.29035049742691,81.66526804962103,-10.709649502356726,63.21448502354808,1545097623.0,0.1383058638263384,1.0,,234.68,182.0,195.9512469266432,926948364.5084059,221.1,222.72,216.12,219.46999999999997,211.5611111111111,210.28900000000004,212.277,212.45380952380953,216.38559999999998,0.9480255636590964,-1.0496000000000039,0.017314439331115983,0.06172933439219341,0.05178610965860653,0.9957981529505199,0.009814563545906818,0.002469468390804641,0.03308347214510454,0.10869997020558153,0.164319983312474,0.02714849291865426,0.029757617575176674,0.03786871841054361,221.1,5.7993999999999915,10.499957142857143,10.499957142857143,0.04702806979377947,14.518314285714288,0,212.277,12.14901256546382,236.57502513092763,187.97897486907235,0.7262117999459888,48.59605026185528,0.057231883649494865,53.94267437476295,0,0,-0.984558146530162,-2.9288459773062736,1.9442878307761116,1,0,0,79839204.0,81895739.55,0.8565276336160762,0.9748883695134786,0,0,0,0,0.10869997020558153,0.164319983312474,1.190455878432418,0.012634307002861611,183.2372,0.05930528099406951,0.04939468921151202,0.3982555028361457,0.003436549131913269,546.4364,0.03102528735632193,0.0776746828492596,234.68,182.0,0,0,2,8,0,0,0,1,0.05178610965860653,0.05178610965860653,0.9938155269710505,1.0201498674952023,1.026498218038929,0.0026945704405623694,0.006222958749496102,0.017064540690643497,5.863567097346119,8.863859353091266,104.88008534637,4.873133808082385,0.0008981664092558661,938.381203010025,0.00018518042665360466,0.061469957170611204,0.0018820790394186563,0.002963816602641351,0.0,0,7.966385223604159,0.09310452825432473,0.023253434395857735,0.019946386788298468,0.0,0,0.0,53.94267437476295,0,0.0,17.446425842230312,-1.0,0,True,False,1,253.0,25.727629849733813,0.0,0.0,0.0,False,False,0.051786109658606555,0.8,False,0.8869599761644653,223.27
2024-08-22 04:00:00,213.97942053111584,215.20399049839065,212.09425898954714,206.48668069387477,-1.2245699672748174,1.8851615415686922,5.6075782956723685,62.007788835867565,76.56890204026412,-37.992211163916075,22.516665295541994,1465583141.0,0.10427120682954175,1.0,,234.68,182.0,199.823497295446,851167988.0172166,223.27,221.1,222.72,218.77400000000003,212.74555555555557,211.471,211.79749999999999,212.2,217.18559999999997,-0.09592284848489292,-0.7946000000000026,-0.037088502290034575,-0.003835041211324497,-0.005370696065817526,1.0025709498376794,-0.0564787029157523,-0.047218453188602405,-0.05414870689655171,-0.01625105071448585,0.05944477972238982,0.032852375625456155,0.03630234855904753,0.03981135524916262,223.27,14.480000000000018,10.742814285714287,10.742814285714287,0.050995985406409795,14.359778571428572,0,211.79749999999999,12.0061808095492,235.8098616190984,187.78513838090157,0.4763142830754458,48.02472323819683,0.056687075199420206,51.7648447636351,0,0,-1.2245699152100258,-2.5879907648870244,1.3634208496769986,1,0,1,77772394.4,80839640.35,0.9836075674723114,0.9620576497282748,0,1,0,0,-0.01625105071448585,0.05944477972238982,1.1429656556887853,-0.01727539322847249,183.3682,0.008812260536398497,-0.025063311250884346,0.3787350329006508,-0.007848453497912966,546.8218,0.00569548158460953,-0.021946532299095378,234.68,182.0,0,0,3,8,0,0,0,1,-0.005370696065817526,0.005370696065817526,0.9370996441281139,1.0016165842525675,1.0688474705211108,0.05879724778840138,0.0046520459508213145,0.0016139751257951364,-0.8412331174813211,3.077149794337992,70.57726863103329,3.951411614564023,-0.0017789136585982452,8940.327719544548,0.00016888019361942103,-0.0038449009099042453,0.0006027271316396764,-0.00030444905175622836,-0.0,0,8.020567598701435,-0.015984656462144593,0.03231384527464158,0.006163305748900941,0.0,0,-0.0,51.7648447636351,0,0.0,0.8673045086297508,-1.0,0,True,False,1,254.0,24.502984375176275,0.0,0.0,0.0,False,False,-0.005370696065817532,0.8,False,0.8130008405715888,210.66
2024-08-23 04:00:00,214.95489429555954,215.58295416517655,212.41683706838845,206.62432566209495,-0.6280598696170046,2.5380572271710946,5.7925114062934995,78.4975503536241,76.59856322897285,-21.502449646103702,44.24125495860132,1547108348.0,0.12284236392371721,1.0,,234.68,182.0,203.23107761999248,906676897.8720238,210.66,223.27,221.1,219.61399999999998,215.28222222222223,213.503,211.82350000000002,212.20333333333335,218.04620000000003,0.7151431447149601,-0.5585999999999955,0.0032147313012831358,0.03192929373357756,0.04011122467526018,1.014509144792992,0.045855881515237895,-0.013212702109553498,-0.0035278154681139817,0.019433647973348123,0.10159999999999991,0.03960297867840157,0.03838183732345562,0.041191854723739985,210.66,10.819999999999993,9.682100000000002,9.682100000000002,0.04394562454611475,14.242007142857142,0,211.82350000000002,12.024971069010306,235.87344213802064,187.7735578619794,0.6766428366280315,48.09988427604122,0.05676882437033806,62.526291188507386,0,0,-0.6280598225452252,-2.1960045764186646,1.5679447538734395,1,0,0,76324411.4,80185693.45,1.0167051439273922,0.9518457484886913,0,0,0,0,0.019433647973348123,0.10159999999999991,1.1727258210464682,0.019315284032336733,183.5334,0.025883252334407247,-0.006449604361059125,0.39193780798036043,0.010625292150587828,547.2372,0.014107629304901614,0.005326018668446508,234.68,182.0,0,0,4,8,0,1,0,1,0.04011122467526018,0.04011122467526018,0.9947625067726206,1.0285234116054338,1.0339386583259418,0.027348394768133083,0.0052650689905591715,0.0011120188816267453,1.2151139320365112,6.352671184752345,98.03777024818322,3.763949330292104,-0.00013971200076505326,1199.1327996750963,0.0002020830214924128,0.032392560479496006,6.247395643803978e-05,0.0022770670688690158,0.019433647973348123,0,8.116073158343935,0.01975828985977718,0.04026455213717771,0.00648361804292841,0.0,0,0.0,62.526291188507386,0,0.0,1.6068225611090756,-1.0,0,True,False,1,255.0,23.70125718690751,0.0,1.0,0.0,False,False,0.04011122467526015,1.0,False,1.0194336479733481,220.32
2024-08-26 04:00:00,214.6864490193196,215.40717978257086,212.4479414970791,206.68985475998457,-0.7207307632512538,2.2385075222404964,5.758086737094544,59.14534567213083,66.55022828720747,-40.85465432759698,24.193626056411848,1487807161.0,0.06479721702354366,1.0,,234.68,182.0,206.22974830559338,879668436.4664177,220.32,210.66,223.27,217.712,215.88,215.075,210.879,211.88952380952384,218.66099999999997,0.20016335457493428,-0.45960000000000034,-0.020678694789446506,-0.008671393699872021,0.011053732235073221,1.0188328149439958,-0.032271241830065245,0.01210481344346337,-0.045057553634612835,-0.0426993534482758,0.07959896703630553,0.03923517240683447,0.040156760674050565,0.03968464283220205,220.32,9.310000000000002,9.616385714285714,9.616385714285714,0.045102883140029616,14.121178571428572,0,210.879,11.050941803160994,232.98088360632198,188.777116393678,0.5527330620665576,44.20376721264398,0.052404183456678924,56.91191025976382,0,0,-0.7207307191782206,-1.9009498049705758,1.1802190857923551,1,0,0,72897604.4,76690663.35,0.7732517155232039,0.9505407987842109,0,0,0,0,-0.0426993534482758,0.07959896703630553,1.14376911109919,-0.007771331239687096,183.6666,0.00555615492501893,-0.04825550837329473,0.3801957952174611,-0.0023837902264601807,547.6039999999999,0.002108611354336043,-0.044807964802611844,234.68,182.0,0,0,0,8,0,0,1,1,0.011053732235073221,0.011053732235073221,0.97316171436396,1.0104260461589498,1.0382920240746885,0.02532571428571425,0.0015946719197035945,0.010318465362787941,-2.4301017715982094,4.53012926874012,67.16852269747501,3.081168890762931,-0.0017678408850842257,3998.628485310499,6.403685863316603e-05,-0.008834700452728241,0.0008829668976635955,0.0005792618119277827,-0.0,0,8.150662519551966,-0.0330173483056109,0.030338664372433426,0.00921185384095002,0.0,0,-0.0,56.91191025976382,0,0.0,1.7808422613062873,-1.0,0,True,False,1,256.0,24.57929897834807,1.0,0.0,0.0,False,False,0.011053732235073275,1.0,False,1.0426993534482758,213.21
2024-08-27 04:00:00,213.84391840096274,214.94812942830634,212.32096339915444,206.71493083202452,-1.1042110273436094,1.522955001808299,5.606032567129915,47.45715865105736,61.70001822560408,-52.54284134866624,3.3190424216823606,1424985771.0,0.08513790497957908,1.0,,234.68,182.0,228.22,849554513.2786897,213.21,220.32,210.66,215.334,216.75,215.21300000000002,210.20850000000002,210.7995238095238,219.285,-0.08948898648071185,-0.3408999999999992,-0.0284395404348593,-0.027893296408674217,-0.0047500457878725255,1.0282281291861597,-0.018760846114159735,-0.050426652142338324,-0.006883129212949757,-0.05377657168701944,0.00664004234229898,0.039512180134254886,0.037733653510431925,0.038889753277976453,213.21,8.719999999999999,9.381385714285713,9.381385714285713,0.04484195647572158,13.990292857142862,0,210.20850000000002,10.702400259558548,231.6133005191171,188.80369948088293,0.4766757929113092,42.80960103823418,0.050913261164788996,60.139453804948346,0,0,-1.1042109853550244,-1.7416020410474657,0.6373910556924414,1,0,0,70661646.0,74803716.15,0.839816432034306,0.9446274815853516,0,1,0,0,-0.05377657168701944,0.00664004234229898,1.1252689328743546,-0.002628614344724056,183.8184,0.003833486312833978,-0.057610057999853415,0.3725514637794715,0.0013730630004100686,547.9796,0.005119026311079189,-0.058895597998098626,234.68,182.0,0,0,1,8,0,0,0,1,-0.0047500457878725255,0.0047500457878725255,0.9700918111842716,1.0109693631004155,1.0421378177249445,0.018944900351699847,0.011519525835285104,0.010850341761866117,-3.2340936487599987,0.3993285197075905,38.332349949502834,2.378993096739907,-0.00027196744134942285,9010.563768404329,0.000434673796473117,-0.028680671983126117,0.001529380984941099,-0.0002418403217426598,-0.0,0,8.225825033489278,-0.045162448561229744,0.03318297814224672,0.01878658239051937,0.0,0,-0.0,60.139453804948346,0,0.0,2.3668422003337684,-1.0,0,True,False,1,257.0,25.069094637697606,0.0,0.0,0.0,False,False,-0.004750045787872551,0.8,False,0.8430212573496156,209.21
2024-08-28 04:00:00,212.59870018543,214.26678650769105,212.0632785599719,206.70532953021333,-1.668086322261047,0.535421625458099,5.357949029758572,33.02533532031888,46.54261321450233,-66.97466467938305,-17.42514665957187,1360869421.0,0.05641345559646736,1.0,,231.867,182.0,227.9688,829245226.1978282,209.21,213.21,220.32,211.83,215.8177777777778,215.65,208.8925,209.9961904761905,219.65120000000002,-0.30057673322346284,-0.6768999999999948,-0.028702261247226635,-0.04590772084396011,-0.015043622916093291,1.0277223471929953,-0.016538406385928073,-0.03498897800290801,-0.06613108206245455,-0.07847001388453445,0.021700268149766666,0.037870463786287424,0.03661527325203473,0.037523627451333606,209.21,9.25,9.40352857142857,9.40352857142857,0.045703662558583574,13.932487142857147,0,208.8925,9.413321956842232,227.7191439136845,190.06585608631553,0.41654115267682335,37.653287827368956,0.045062996310744674,54.1914351561826,0,0,-1.6680862817608215,-1.7268988891901371,0.0588126074293156,1,0,0,69455723.2,74634683.1,0.8590690994707258,0.9306092062712866,0,1,0,0,-0.07847001388453445,0.021700268149766666,1.117477731913969,-0.009681583476764066,183.8716,-0.018288456411623577,-0.060181557472910874,0.36852946444563855,-0.005805256784671253,548.2036,-0.004138275480717879,-0.07433173840381657,231.867,182.0,0,0,2,8,0,0,0,1,-0.015043622916093291,0.015043622916093291,0.9712518882175226,1.0155980058245717,1.0456587195814206,0.018930001907304973,0.010303766707168916,0.015358444714459279,-4.252402669128497,1.1759686743098547,3.1871396018717792,1.7857114966194527,-0.002504414748394187,2502.7737841864478,0.000377275233508208,-0.04718039062003548,0.0022522668385874093,-0.0006779107239681461,-0.0,0,8.221778777543962,-0.06741116416324236,0.032533345221424675,0.022045612856405508,0.0,0,-0.0,54.1914351561826,0,0.0,2.414223123655581,-1.0,0,True,False,1,258.0,25.95809548992464,0.0,0.0,0.0,False,False,-0.015043622916093265,0.8,False,0.8627760111076276,205.75
